document_no,dominant_topic,topic_perc_contrib,keywords,text
232,3,0.5433,"horror, time, enemy, feel, level, look, go, make, shoot, really","I'm going to be short and honest, I was not a fan of this game. I think the really high review rating of this game is attributed to a lot of people who played this back when it came out and are thus biased by a nostalgia factor, but 15 years later it's just not that good in my opinion.

F.E.A.R. puts you in the boots of Point Man, a member of the First Encounter Assault Recon team, who is designated to detain Alma Wade and Fettel, paranormal entities that have escaped their maximum security prison and begun to wreak havoc on the city. You have to go in, shoot your way through the hordes of soldiers that they have mind-controlled, and stop them. The game tries to be a horror-FPS, but ends up being an FPS-horror. There's a whole lot of shooting, and very little horror, and the horror that is there is the kind of stuff you'd find in a bad GMod Scary Map. Lots of low-tier jumpscares, moderately spooky atmospheres, and random bodies and blood flying from places they shouldn't be. I think the scariest thing in the whole game was the enemy type I like to call the Cloaker, cause they remind me of Cloakers from Payday 2. They're almost entirely invisible and completely silent, and the only thing they do is parkour everywhere and then run out of the shadows to bitchslap your shit. But while we're on the topic of AI, if there's one good thing to say about F.E.A.R. , it's that for a 2005 game the AI is surprisingly good. They're well-designed, they make call-outs to each other both to their and your advantage, they flush you out of hiding spots, they flank you, etc. Pretty solid. 

A TL;DR and some PROS/CONS-
PROS:
-Solid AI for a mid-2000s game
CONS:
-Repetitive gameplay
-Repetitive enemy types
-Lackluster horror elements
-Frustrating combat at times due to underdeveloped FPS mechanics (no ADS, no sprint, and more)
-Uninteresting story that becomes muddled throughout the game
-Unoptimized for modern computers and screens resulting in stretched resolution and reduced text size (apparently fixable with a community patch)

TL;DR If you don't have the nostalgia factor of already playing it back in the day, just don't bother. There's better horror games out there, there's better FPS's out there, and there's probably better horror-FPS's. 1/10"
233,1,0.5981,"run, work, fix, even, issue, try, make, problem, new, fps","Busted audio after the introduction sequence. Any fixes found online seem to have a 50/50 chance of working. This is a broken game for a lot of us, but they're selling it anyway. Thanks for that, Gabe."
234,1,0.4799,"run, work, fix, even, issue, try, make, problem, new, fps","Might be a good game, but it's not optimized for newer pcs and not to be played at 16:9 resolutions (the game's settings itself will tell you this)...if you do select a 16:9 resolution then subtitles and other in game texts will appear extremely small and unreadable, and because of this I had a hard time understanding the story since english is not my native language. Wouldn't have bought it if I knew about this issue."
235,4,0.6108,"fear, buy, worth, well, even, great, sale, bundle, really, price",Frame rate is horrendous i get at max 9 NINE averaging 6 to 7
236,2,0.4881,"story, scary, buy, way, series, boring, repetitive, whole, make, first","TL;DR: AMAZING GAME, DO NOT GET IT ON STEAM.

F.E.A.R. is a masterpiece in first person combat, which it manages to blend with horror elements exceedingly well. The environments make excellent use of dynamic lighting, and harsh shadowsa, and the enemy AI in the first game is some of the best in any game I've ever played.

Gunfights are hectic affairs. the enemies will try to flank and catch you off guard. The loud, bassy sound of gunfire echoes through the halls. When it's over, all that remains is dead clones and environmental objects scattered about the area in the chaos. The environments never look the same after a gunfight is over. The bullet time mechanic elevates all these other elements, and puts the visual spectacle at the forefront. You'll watch the trails of bullets flying past you, you'll watch enemies fly back or in slow motion after you blast them with a shotgun, you'll watch the shock waves of grenades as they explode enemies to bloody chunks, and send environmental objects flying all over the place. The sections between combat are great too. This game is atmospheric as hell. Nothing in this game is pants-shittingly terrifying, but the horror sections do a great job at keeping tension present between combat scenarios, and holding your interest throughout the game's run time, which is all they really need to do anyway. 

I genuinely cannot praise F.E.A.R. enough, and if you're a fan of First Person Shooters, then this title is a must-play.

All that being said, i can't in good conscience recommend buying this game on Steam. The only way to buy the game on this platform is in a $60 package deal with the rest of the titles in the series. All of which suck donkey dick, if you'll pardon my language. As good as this game is, i can't justify a $60 price tag on a 15 year old game.

Worry not though, you can get F.E.A.R. on GOG with both of it's expansion packs for $10. Go there instead of wasting $60 to get a good game from 2005, packaged with 2 shitty games that you'll never play."
237,4,0.5115,"fear, buy, worth, well, even, great, sale, bundle, really, price","A once great title with plenty of scares but has aged poorly.

Given the age (15yrs+) revisiting this title is disappointing, lighting is a high contrast bring pitch black corners but blinding white flash lights.

Sparks, sparks, sparks...I feel every time an even happens (shooting/fires) I'm looking at a Grinder on the highest speed and a steel rod being hard pressed against it.

The price is just bad, OUT RIGHT CRIMINAL.

Avoid this title."
238,3,0.6638,"horror, time, enemy, feel, level, look, go, make, shoot, really","Yes this game was excellent and scary when it was first released but it doesn't hold up in 2020. 
The only thing that was enjoyable throughout the boring gunplay was the bullet time ability which added hilarious ragdolls. 
The jump scares were all predictable and never did much to keep me from advancing cautiously, in fact it was not scary at all unless little girls somehow still scare you. 
The music was decent at times.
I did not try it on the highest difficulty which was probably the reason I breezed through this game in under 5 hours.
I wish I played this when it first came out. 
If you were to play it now I would recommend playing on the hardest difficulty."
239,1,0.5663,"run, work, fix, even, issue, try, make, problem, new, fps","For me, this game was unplayable. Frames would drop from 25-36 frames, even with fix. Better off playing it on console."
240,3,0.329,"horror, time, enemy, feel, level, look, go, make, shoot, really",Great game but you should be able to purchase it all separately and for far less.
241,1,0.4355,"run, work, fix, even, issue, try, make, problem, new, fps","runs poorly on modern computers, only way to enjoy this game is via patch also sucks that Warner brothers price hijacked the Sh*t outta this game"
242,4,0.4404,"fear, buy, worth, well, even, great, sale, bundle, really, price",get it on gog because there it's actually reasonably priced. last time I checked fear 2 and 3 aren't that good and in order to get fear on steam you need to also buy fear 2 and 3.
243,3,0.4541,"horror, time, enemy, feel, level, look, go, make, shoot, really","F.E.A.R. is a horror themed militaristic FPS where you control a paranormal combat specialist and fight through various FPS levels against very tough, very intelligent AI enemies.   The game features a bullet time focus mechanic and fairly hard core weaponry.

While there's 4K support, the game has aged a lot and really could have used a bit of remastering.   The key problem is that the game isn't optimised well for modern systems so you get punishingly bad framerates and memory leak issues that make the game far too much of a hassle to play.   This is a shame because it was, for the time, a best of breed FPS."
